"""Current Lat""","""Current Lng""","""Destination Lat""","""Destination Lng""","""Distance""","""Time""","""Time Difference""","""Speed""","""Is Moving""","""Has Load"""
14.685982,121.085998,*,*,*,*,*,*,*,*,*,*
14.693051,121.076866,14.693051,121.077003,15,10:47:05,3,17.999999999999996,1,1,5,1
14.693049,121.076774,14.693052,121.076957,20,10:47:07,4,18,1,1,10,2
14.693047,121.076736,14.693051,121.076911,19,10:47:08,4,17.099999999999998,1,1,4,1
14.693044,121.07669,14.693051,121.076866,19,10:47:09,4,17.099999999999998,1,1,5,1
14.693042,121.076652,14.693049,121.076774,13,10:47:10,3,15.599999999999998,1,1,4,1
14.69304,121.076606,14.693047,121.076736,14,10:47:11,3,16.8,1,1,5,1
14.693038,121.076515,14.693044,121.07669,19,10:47:13,4,17.099999999999998,1,1,10,2
14.69304,121.076461,14.693042,121.076652,21,10:47:14,4,18.900000000000002,1,1,6,1
14.693042,121.076408,14.69304,121.076606,21,10:47:15,4,18.900000000000002,1,1,6,1
14.693049,121.076354,14.693038,121.076515,17,10:47:16,3,20.4,1,1,6,1
14.693049,121.076301,14.69304,121.076461,17,10:47:17,3,20.4,1,1,6,1
14.693049,121.076255,14.693042,121.076408,16,10:47:18,3,19.2,1,1,5,1
14.693049,121.07621,14.693049,121.076354,16,10:47:19,3,19.2,1,1,5,1
14.693049,121.076171,14.693049,121.076301,14,10:47:20,3,16.8,1,1,4,1
14.693047,121.076126,14.693049,121.076255,14,10:47:21,3,16.8,1,1,5,1
14.693045,121.07608,14.693049,121.07621,14,10:47:22,3,16.8,1,1,5,1
14.693042,121.076034,14.693049,121.076171,15,10:47:23,3,17.999999999999996,1,1,5,1
14.693042,121.075988,14.693047,121.076126,15,10:47:24,3,17.999999999999996,1,1,5,1
14.693042,121.075942,14.693045,121.07608,15,10:47:25,3,17.999999999999996,1,1,5,1
14.693042,121.075889,14.693042,121.076034,16,10:47:26,3,19.2,1,1,6,1
14.693042,121.075843,14.693042,121.075988,16,10:47:27,3,19.2,1,1,5,1
14.693044,121.075798,14.693042,121.075942,16,10:47:28,3,19.2,1,1,5,1
14.693042,121.075752,14.693042,121.075889,15,10:47:29,3,17.999999999999996,1,1,5,1
14.693037,121.075698,14.693042,121.075843,16,10:47:30,3,19.2,1,1,6,1
14.693036,121.075653,14.693044,121.075798,16,10:47:31,3,19.2,1,1,5,1
14.693034,121.075607,14.693042,121.075752,16,10:47:32,3,19.2,1,1,5,1
14.693036,121.075569,14.693037,121.075698,14,10:47:33,3,16.8,1,1,4,1
14.693037,121.075523,14.693036,121.075653,14,10:47:34,3,16.8,1,1,5,1
14.693037,121.075477,14.693034,121.075607,14,10:47:35,3,16.8,1,1,5,1
14.693036,121.075431,14.693036,121.075569,15,10:47:36,3,17.999999999999996,1,1,5,1
14.693034,121.075355,14.693037,121.075523,18,10:47:38,4,16.2,1,1,8,2
14.693036,121.075325,14.693037,121.075477,16,10:47:39,4,14.4,1,1,3,1
14.693036,121.075248,14.693036,121.075431,20,10:47:40,4,18,1,1,8,1
14.693036,121.075202,14.693034,121.075355,16,10:47:41,3,19.2,1,1,5,1
14.693034,121.075157,14.693036,121.075325,18,10:47:43,4,16.2,1,1,5,2
14.693036,121.075057,14.693036,121.075248,21,10:47:45,5,15.120000000000001,1,1,11,2
14.69304,121.075004,14.693036,121.075202,21,10:47:46,5,15.120000000000001,1,1,6,1
14.693037,121.074905,14.693034,121.075157,27,10:47:48,5,19.439999999999998,1,1,11,2
14.693034,121.074851,14.693036,121.075057,22,10:47:49,4,19.799999999999997,1,1,6,1
14.693029,121.074752,14.69304,121.075004,27,10:47:51,5,19.439999999999998,1,1,11,2
14.693027,121.074699,14.693037,121.074905,22,10:47:52,4,19.799999999999997,1,1,6,1
14.693022,121.074653,14.693034,121.074851,21,10:47:53,4,18.900000000000002,1,1,5,1
14.693022,121.074607,14.693029,121.074752,16,10:47:54,3,19.2,1,1,5,1
14.693024,121.074554,14.693027,121.074699,16,10:47:55,3,19.2,1,1,6,1
14.69302,121.074462,14.693022,121.074653,21,10:47:57,4,18.900000000000002,1,1,10,2
14.693022,121.074417,14.693022,121.074607,20,10:47:58,4,18,1,1,5,1
14.693025,121.074317,14.693024,121.074554,26,10:48:00,5,18.72,1,1,11,2
14.693027,121.074272,14.69302,121.074462,20,10:48:01,4,18,1,1,5,1
14.693025,121.074195,14.693022,121.074417,24,10:48:03,5,17.28,1,1,8,2
14.693025,121.074157,14.693025,121.074317,17,10:48:04,4,15.3,1,1,4,1
14.693025,121.074127,14.693027,121.074272,16,10:48:05,4,14.4,1,1,3,1
14.693025,121.074096,14.693025,121.074195,11,10:48:06,3,13.199999999999998,1,1,3,1
14.693025,121.074066,14.693025,121.074157,10,10:48:07,3,12,1,1,3,1
14.693025,121.074043,14.693025,121.074127,9,10:48:09,4,8.1,1,1,2,2
14.693027,121.074005,14.693025,121.074096,10,10:48:11,5,7.2,1,1,4,2
14.693027,121.073936,14.693025,121.074066,14,10:48:13,6,8.4,1,1,7,2
14.693031,121.073844,14.693025,121.074043,21,10:48:15,6,12.6,1,1,10,2
14.69304,121.07376,14.693027,121.074005,26,10:48:17,6,15.599999999999998,1,1,9,2
14.693044,121.073722,14.693027,121.073936,23,10:48:18,5,16.56,1,1,4,1
14.693037,121.073661,14.693031,121.073844,20,10:48:20,5,14.4,1,1,7,2
14.69304,121.073631,14.69304,121.07376,14,10:48:21,4,12.6,1,1,3,1
14.693044,121.073562,14.693044,121.073722,17,10:48:23,5,12.24,1,1,7,2
14.693047,121.073524,14.693037,121.073661,15,10:48:24,4,13.5,1,1,4,1
14.693049,121.073486,14.69304,121.073631,16,10:48:25,4,14.4,1,1,4,1
14.693049,121.073448,14.693044,121.073562,12,10:48:26,3,14.399999999999999,1,1,4,1
14.693051,121.073364,14.693047,121.073524,17,10:48:28,4,15.3,1,1,9,2
14.693047,121.073318,14.693049,121.073486,18,10:48:29,4,16.2,1,1,5,1
14.693044,121.073234,14.693049,121.073448,23,10:48:31,5,16.56,1,1,9,2
14.69304,121.073143,14.693051,121.073364,24,10:48:33,5,17.28,1,1,10,2
14.693045,121.073097,14.693047,121.073318,24,10:48:34,5,17.28,1,1,5,1
14.693047,121.073051,14.693044,121.073234,20,10:48:35,4,18,1,1,5,1
14.693049,121.073005,14.69304,121.073143,15,10:48:36,3,17.999999999999996,1,1,5,1
14.693062,121.072914,14.693045,121.073097,20,10:48:38,4,18,1,1,10,2
14.693058,121.072814,14.693047,121.073051,26,10:48:40,5,18.72,1,1,11,2
14.693058,121.072769,14.693049,121.073005,25,10:48:41,5,18,1,1,5,1
14.693054,121.072662,14.693062,121.072914,27,10:48:43,5,19.439999999999998,1,1,12,2
14.693051,121.072616,14.693058,121.072814,21,10:48:44,4,18.900000000000002,1,1,5,1
14.693038,121.072509,14.693058,121.072769,28,10:48:46,5,20.16,1,1,12,2
14.693042,121.072471,14.693054,121.072662,21,10:48:47,4,18.900000000000002,1,1,4,1
14.693045,121.072433,14.693051,121.072616,20,10:48:48,4,18,1,1,4,1
14.693049,121.072395,14.693038,121.072509,12,10:48:49,3,14.399999999999999,1,1,4,1
14.693067,121.072326,14.693042,121.072471,16,10:48:51,4,14.4,1,1,8,2
14.693078,121.072288,14.693045,121.072433,16,10:48:52,4,14.4,1,1,4,1
14.693087,121.07225,14.693049,121.072395,16,10:48:53,4,14.4,1,1,4,1
14.693097,121.072212,14.693067,121.072326,13,10:48:54,3,15.599999999999998,1,1,4,1
14.693102,121.072174,14.693078,121.072288,13,10:48:55,3,15.599999999999998,1,1,4,1
14.693109,121.07209,14.693087,121.07225,17,10:48:57,4,15.3,1,1,9,2
14.69311,121.07199,14.693097,121.072212,24,10:48:59,5,17.28,1,1,11,2
14.693109,121.071937,14.693102,121.072174,26,10:49:00,5,18.72,1,1,6,1
14.693112,121.071876,14.693109,121.07209,23,10:49:01,4,20.7,1,1,7,1
14.69312,121.071762,14.69311,121.07199,25,10:49:03,4,22.5,1,1,12,2
14.693122,121.071708,14.693109,121.071937,25,10:49:04,4,22.5,1,1,6,1
14.693123,121.071601,14.693112,121.071876,30,10:49:06,5,21.599999999999998,1,1,12,2
14.693127,121.071556,14.69312,121.071762,22,10:49:07,4,19.799999999999997,1,1,5,1
14.693136,121.071456,14.693122,121.071708,27,10:49:09,5,19.439999999999998,1,1,11,2
14.69314,121.071418,14.693123,121.071601,20,10:49:10,4,18,1,1,4,1
14.693154,121.071334,14.693127,121.071556,24,10:49:12,5,17.28,1,1,9,2
14.693157,121.071296,14.693136,121.071456,17,10:49:13,4,15.3,1,1,4,1
14.693152,121.071205,14.69314,121.071418,23,10:49:15,5,16.56,1,1,10,2
14.693156,121.071166,14.693154,121.071334,18,10:49:16,4,16.2,1,1,4,1
14.693157,121.071083,14.693157,121.071296,23,10:49:18,5,16.56,1,1,9,2
14.693162,121.071044,14.693152,121.071205,17,10:49:19,4,15.3,1,1,4,1
14.693172,121.07096,14.693156,121.071166,22,10:49:21,5,15.839999999999998,1,1,9,2
14.693177,121.070922,14.693157,121.071083,17,10:49:22,4,15.3,1,1,4,1
14.693174,121.070846,14.693162,121.071044,21,10:49:24,5,15.120000000000001,1,1,8,2
14.69317,121.070785,14.693172,121.07096,19,10:49:26,5,13.68,1,1,7,2
14.693172,121.070755,14.693177,121.070922,18,10:49:27,5,12.959999999999999,1,1,3,1
14.693176,121.070732,14.693174,121.070846,12,10:49:28,4,10.8,1,1,3,1
14.693185,121.070686,14.69317,121.070785,11,10:49:30,4,9.899999999999999,1,1,5,2
14.693187,121.070671,14.693172,121.070755,9,10:49:31,4,8.1,1,1,2,1
14.693189,121.070655,14.693176,121.070732,8,10:49:33,5,5.76,1,1,2,2
14.693189,121.070655,14.693185,121.070686,3,10:49:34,4,2.7,1,1,0,1
14.693189,121.070655,14.693187,121.070671,2,10:49:35,4,1.8,2,1,0,1
14.693189,121.070655,14.693189,121.070655,0,10:49:37,4,0,2,1,0,2
14.693189,121.070655,14.693189,121.070655,0,10:49:38,4,0,2,1,0,1
14.693189,121.070655,14.693189,121.070655,0,10:49:39,4,0,2,1,0,1
14.693189,121.070655,14.693189,121.070655,0,10:49:40,3,0,2,1,0,1
14.693189,121.07064,14.693189,121.070655,2,10:49:42,4,1.8,1,1,2,2
14.693185,121.070625,14.693189,121.070655,3,10:49:43,4,2.7,1,1,2,1
14.693183,121.070594,14.693189,121.070655,7,10:49:45,5,5.04,1,1,3,2
14.693182,121.070564,14.693189,121.07064,8,10:49:46,4,7.2,1,1,3,1
14.693185,121.070533,14.693185,121.070625,10,10:49:47,4,9,1,1,3,1
14.69319,121.070503,14.693183,121.070594,10,10:49:48,3,12,1,1,3,1
14.693196,121.07048,14.693182,121.070564,9,10:49:49,3,10.799999999999999,1,1,3,1
14.693205,121.070434,14.693185,121.070533,11,10:49:51,4,9.899999999999999,1,1,5,2
14.693207,121.070419,14.69319,121.070503,9,10:49:52,4,8.1,1,1,2,1
14.693212,121.070373,14.693196,121.07048,12,10:49:54,5,8.64,1,1,5,2
14.693214,121.070343,14.693205,121.070434,10,10:49:55,4,9,1,1,3,1
14.693222,121.070312,14.693207,121.070419,12,10:49:57,5,8.64,1,1,3,2
14.693229,121.070289,14.693212,121.070373,9,10:49:59,5,6.4799999999999995,1,1,3,2
14.693229,121.070281,14.693214,121.070343,7,10:50:00,5,5.04,1,1,1,1
14.693217,121.070274,14.693222,121.070312,4,10:50:01,4,3.6,1,1,2,1
14.693176,121.070266,14.693229,121.070289,6,10:50:03,4,5.4,1,1,5,2
14.693147,121.070266,14.693229,121.070281,9,10:50:04,4,8.1,1,1,3,1
14.69308,121.070243,14.693217,121.070274,16,10:50:06,5,11.52,1,1,8,2
14.693045,121.070236,14.693176,121.070266,15,10:50:07,4,13.5,1,1,4,1
14.692967,121.070213,14.693147,121.070266,21,10:50:09,5,15.120000000000001,1,1,9,2
14.692925,121.070198,14.69308,121.070243,18,10:50:10,4,16.2,1,1,5,1
14.69284,121.070167,14.693045,121.070236,24,10:50:12,5,17.28,1,1,10,2
14.692799,121.070152,14.692967,121.070213,20,10:50:13,4,18,1,1,5,1
14.692714,121.070129,14.692925,121.070198,25,10:50:15,5,18,1,1,10,2
14.692668,121.070129,14.69284,121.070167,19,10:50:16,4,17.099999999999998,1,1,5,1
14.69263,121.070137,14.692799,121.070152,19,10:50:17,4,17.099999999999998,1,1,4,1
14.692603,121.070137,14.692714,121.070129,12,10:50:18,3,14.399999999999999,1,1,3,1
14.69257,121.070137,14.692668,121.070129,11,10:50:19,3,13.199999999999998,1,1,4,1
14.692525,121.070129,14.69263,121.070137,12,10:50:21,4,10.8,1,1,5,2
14.692512,121.070121,14.692603,121.070137,10,10:50:22,4,9,1,1,2,1
14.692512,121.070121,14.69257,121.070137,7,10:50:24,5,5.04,1,1,0,2
14.692512,121.070121,14.692525,121.070129,2,10:50:25,4,1.8,2,1,0,1
14.692512,121.070121,14.692512,121.070121,0,10:50:27,5,0,2,1,0,2
14.692512,121.070121,14.692512,121.070121,0,10:50:28,4,0,2,1,0,1
14.692512,121.070121,14.692512,121.070121,0,10:50:29,4,0,2,1,0,1
14.692512,121.070121,14.692512,121.070121,0,10:50:30,3,0,2,1,0,1
14.692512,121.070121,14.692512,121.070121,0,10:50:32,4,0,2,1,0,2
14.692512,121.070121,14.692512,121.070121,0,10:50:33,4,0,2,1,0,1
14.692512,121.070121,14.692512,121.070121,0,10:50:34,4,0,2,1,0,1
14.692512,121.070121,14.692512,121.070121,0,10:50:36,4,0,2,1,0,2
14.692462,121.070121,14.692512,121.070121,6,10:50:37,4,5.4,1,1,6,1
14.69245,121.070121,14.692512,121.070121,7,10:50:38,4,6.3,1,1,1,1
14.692419,121.070129,14.692512,121.070121,10,10:50:40,4,9,1,1,4,2
14.692396,121.070129,14.692462,121.070121,7,10:50:41,4,6.3,1,1,3,1
14.692367,121.070137,14.69245,121.070121,9,10:50:42,4,8.1,1,1,3,1
14.692336,121.070144,14.692419,121.070129,9,10:50:43,3,10.799999999999999,1,1,4,1
14.692264,121.070159,14.692396,121.070129,15,10:50:45,4,13.5,1,1,8,2
14.692222,121.070159,14.692367,121.070137,16,10:50:46,4,14.4,1,1,5,1
14.692131,121.070167,14.692336,121.070144,23,10:50:48,5,16.56,1,1,10,2
14.692082,121.070167,14.692264,121.070159,20,10:50:49,4,18,1,1,5,1
14.691984,121.070167,14.692222,121.070159,26,10:50:51,5,18.72,1,1,11,2
14.691934,121.070167,14.692131,121.070167,22,10:50:52,4,19.799999999999997,1,1,6,1
14.691832,121.070159,14.692082,121.070167,28,10:50:54,5,20.16,1,1,11,2
14.691783,121.070152,14.691984,121.070167,22,10:50:55,4,19.799999999999997,1,1,5,1
14.691685,121.070152,14.691934,121.070167,28,10:50:57,5,20.16,1,1,11,2
14.691638,121.070152,14.691832,121.070159,21,10:50:58,4,18.900000000000002,1,1,5,1
14.69154,121.070159,14.691783,121.070152,27,10:51:00,5,19.439999999999998,1,1,11,2
14.691495,121.070159,14.691685,121.070152,21,10:51:01,4,18.900000000000002,1,1,5,1
14.691453,121.070152,14.691638,121.070152,20,10:51:02,4,18,1,1,5,1
14.691367,121.070152,14.69154,121.070159,19,10:51:04,4,17.099999999999998,1,1,10,2
14.691319,121.070152,14.691495,121.070159,19,10:51:05,4,17.099999999999998,1,1,5,1
14.691277,121.070152,14.691453,121.070152,19,10:51:06,4,17.099999999999998,1,1,5,1
14.691232,121.070152,14.691367,121.070152,15,10:51:07,3,17.999999999999996,1,1,5,1
14.691149,121.070152,14.691319,121.070152,19,10:51:09,4,17.099999999999998,1,1,9,2
14.691077,121.070159,14.691277,121.070152,22,10:51:11,5,15.839999999999998,1,1,8,2
14.691039,121.070159,14.691232,121.070152,21,10:51:12,5,15.120000000000001,1,1,4,1
14.690996,121.070159,14.691149,121.070152,17,10:51:13,4,15.3,1,1,5,1
14.690902,121.070175,14.691077,121.070159,19,10:51:15,4,17.099999999999998,1,1,11,2
14.690855,121.070175,14.691039,121.070159,20,10:51:16,4,18,1,1,5,1
14.690807,121.070167,14.690996,121.070159,21,10:51:17,4,18.900000000000002,1,1,5,1
14.690759,121.070167,14.690902,121.070175,16,10:51:18,3,19.2,1,1,5,1
14.690709,121.070167,14.690855,121.070175,16,10:51:19,3,19.2,1,1,6,1
14.690617,121.070175,14.690807,121.070167,21,10:51:21,4,18.900000000000002,1,1,10,2
14.69057,121.070175,14.690759,121.070167,21,10:51:22,4,18.900000000000002,1,1,5,1
14.690522,121.070175,14.690709,121.070167,21,10:51:23,4,18.900000000000002,1,1,5,1
14.690427,121.070175,14.690617,121.070175,21,10:51:25,4,18.900000000000002,1,1,11,2
14.690337,121.070182,14.69057,121.070175,26,10:51:27,5,18.72,1,1,10,2
14.690299,121.070182,14.690522,121.070175,25,10:51:28,5,18,1,1,4,1
14.690256,121.07019,14.690427,121.070175,19,10:51:29,4,17.099999999999998,1,1,5,1
14.690212,121.07019,14.690337,121.070182,14,10:51:30,3,16.8,1,1,5,1
14.690125,121.07019,14.690299,121.070182,19,10:51:32,4,17.099999999999998,1,1,10,2
14.690075,121.07019,14.690256,121.07019,20,10:51:33,4,18,1,1,6,1
14.690026,121.07019,14.690212,121.07019,21,10:51:34,4,18.900000000000002,1,1,5,1
14.68993,121.07019,14.690125,121.07019,22,10:51:36,4,19.799999999999997,1,1,11,2
14.689884,121.07019,14.690075,121.07019,21,10:51:37,4,18.900000000000002,1,1,5,1
14.689801,121.07019,14.690026,121.07019,25,10:51:39,5,18,1,1,9,2
14.689759,121.07019,14.68993,121.07019,19,10:51:40,4,17.099999999999998,1,1,5,1
14.689676,121.070198,14.689884,121.07019,23,10:51:42,5,16.56,1,1,9,2
14.689632,121.070198,14.689801,121.07019,19,10:51:43,4,17.099999999999998,1,1,5,1
14.689549,121.07019,14.689759,121.07019,23,10:51:45,5,16.56,1,1,9,2
14.689507,121.070198,14.689676,121.070198,19,10:51:46,4,17.099999999999998,1,1,5,1
14.689467,121.070205,14.689632,121.070198,18,10:51:47,4,16.2,1,1,4,1
14.689379,121.070205,14.689549,121.07019,19,10:51:49,4,17.099999999999998,1,1,10,2
14.689287,121.070213,14.689507,121.070198,24,10:51:51,5,17.28,1,1,10,2
14.689239,121.070213,14.689467,121.070205,25,10:51:52,5,18,1,1,5,1
14.689142,121.070205,14.689379,121.070205,26,10:51:54,5,18.72,1,1,11,2
14.689092,121.070205,14.689287,121.070213,22,10:51:55,4,19.799999999999997,1,1,6,1
14.688996,121.070205,14.689239,121.070213,27,10:51:57,5,19.439999999999998,1,1,11,2
14.688947,121.070198,14.689142,121.070205,22,10:51:58,4,19.799999999999997,1,1,5,1
14.688899,121.070205,14.689092,121.070205,21,10:51:59,4,18.900000000000002,1,1,5,1
14.688852,121.070198,14.688996,121.070205,16,10:52:00,3,19.2,1,1,5,1
14.688811,121.070198,14.688947,121.070198,15,10:52:01,3,17.999999999999996,1,1,5,1
14.688772,121.070198,14.688899,121.070205,14,10:52:02,3,16.8,1,1,4,1
14.688707,121.07019,14.688852,121.070198,16,10:52:04,4,14.4,1,1,7,2
14.688647,121.070205,14.688811,121.070198,18,10:52:06,5,12.959999999999999,1,1,7,2
14.688617,121.070198,14.688772,121.070198,17,10:52:07,5,12.24,1,1,3,1
14.688591,121.070198,14.688707,121.07019,13,10:52:08,4,11.7,1,1,3,1
14.688515,121.07019,14.688647,121.070205,15,10:52:10,4,13.5,1,1,8,2
14.688428,121.070175,14.688617,121.070198,21,10:52:12,5,15.120000000000001,1,1,10,2
14.688392,121.070159,14.688591,121.070198,22,10:52:13,5,15.839999999999998,1,1,4,1
14.688316,121.070144,14.688515,121.07019,23,10:52:15,5,16.56,1,1,9,2
14.688282,121.070137,14.688428,121.070175,17,10:52:16,4,15.3,1,1,4,1
14.68822,121.070121,14.688392,121.070159,19,10:52:18,5,13.68,1,1,7,2
14.688192,121.070106,14.688316,121.070144,14,10:52:19,4,12.6,1,1,3,1
14.688149,121.07006,14.688282,121.070137,17,10:52:21,5,12.24,1,1,7,2
14.688125,121.07003,14.68822,121.070121,14,10:52:22,4,12.6,1,1,4,1
14.688102,121.069992,14.688192,121.070106,16,10:52:23,4,14.4,1,1,5,1
14.688067,121.069923,14.688149,121.07006,17,10:52:25,4,15.3,1,1,8,2
14.688042,121.069885,14.688125,121.07003,18,10:52:26,4,16.2,1,1,5,1
14.687975,121.069847,14.688102,121.069992,21,10:52:28,5,15.120000000000001,1,1,8,2
14.687902,121.069816,14.688067,121.069923,22,10:52:30,5,15.839999999999998,1,1,9,2
14.687859,121.069816,14.688042,121.069885,22,10:52:31,5,15.839999999999998,1,1,5,1
14.687764,121.069801,14.687975,121.069847,24,10:52:33,5,17.28,1,1,11,2
14.687717,121.069793,14.687902,121.069816,21,10:52:34,4,18.900000000000002,1,1,5,1
14.687676,121.069786,14.687859,121.069816,21,10:52:35,4,18.900000000000002,1,1,5,1
14.687592,121.069778,14.687764,121.069801,19,10:52:37,4,17.099999999999998,1,1,9,2
14.687504,121.069755,14.687717,121.069793,24,10:52:39,5,17.28,1,1,10,2
14.687416,121.069725,14.687676,121.069786,30,10:52:41,6,17.999999999999996,1,1,10,2
14.687377,121.069702,14.687592,121.069778,25,10:52:42,5,18,1,1,5,1
14.687335,121.069671,14.687504,121.069755,21,10:52:43,4,18.900000000000002,1,1,6,1
14.687251,121.069641,14.687416,121.069725,20,10:52:45,4,18,1,1,10,2
14.687206,121.069625,14.687377,121.069702,21,10:52:46,4,18.900000000000002,1,1,5,1
14.687102,121.069618,14.687335,121.069671,26,10:52:48,5,18.72,1,1,12,2
14.686995,121.069618,14.687251,121.069641,28,10:52:50,5,20.16,1,1,12,2
14.686945,121.06961,14.687206,121.069625,29,10:52:51,5,20.88,1,1,6,1
14.686842,121.06961,14.687102,121.069618,29,10:52:53,5,20.88,1,1,11,2
14.686789,121.06961,14.686995,121.069618,23,10:52:54,4,20.7,1,1,6,1
14.68674,121.06961,14.686945,121.06961,23,10:52:55,4,20.7,1,1,5,1
14.686658,121.06961,14.686842,121.06961,20,10:52:57,4,18,1,1,9,2
14.686622,121.069602,14.686789,121.06961,18,10:52:58,4,16.2,1,1,4,1
14.68656,121.069602,14.68674,121.06961,20,10:53:00,5,14.4,1,1,7,2
14.686535,121.069602,14.686658,121.06961,14,10:53:01,4,12.6,1,1,3,1
14.6865,121.06958,14.686622,121.069602,14,10:53:03,5,10.08,1,1,5,2
14.686495,121.069564,14.68656,121.069602,8,10:53:04,4,7.2,1,1,2,1
14.686499,121.069526,14.686535,121.069602,9,10:53:06,5,6.4799999999999995,1,1,4,2
14.6865,121.069503,14.6865,121.06958,8,10:53:07,4,7.2,1,1,2,1
14.6865,121.069488,14.686495,121.069564,8,10:53:09,5,5.76,1,1,2,2
14.6865,121.069488,14.686499,121.069526,4,10:53:10,4,3.6,1,1,0,1
14.6865,121.069488,14.6865,121.069503,2,10:53:12,5,1.44,2,1,0,2
14.6865,121.069488,14.6865,121.069488,0,10:53:13,4,0,2,1,0,1
14.686504,121.06945,14.6865,121.069488,4,10:53:15,5,2.88,1,1,4,2
14.686502,121.069419,14.6865,121.069488,7,10:53:16,4,6.3,1,1,3,1
14.6865,121.069358,14.6865,121.069488,14,10:53:18,5,10.08,1,1,7,2
14.686499,121.069328,14.686504,121.06945,13,10:53:19,4,11.7,1,1,3,1
14.686492,121.069305,14.686502,121.069419,12,10:53:20,4,10.8,1,1,3,1
14.686484,121.069236,14.6865,121.069358,13,10:53:22,4,11.7,1,1,7,2
14.686482,121.069206,14.686499,121.069328,13,10:53:23,4,11.7,1,1,3,1
14.68648,121.069145,14.686492,121.069305,17,10:53:25,5,12.24,1,1,7,2
14.68648,121.069046,14.686484,121.069236,20,10:53:27,5,14.4,1,1,11,2
14.686474,121.068992,14.686482,121.069206,23,10:53:28,5,16.56,1,1,6,1
14.686469,121.06887,14.68648,121.069145,30,10:53:30,5,21.599999999999998,1,1,13,2
14.686469,121.068817,14.68648,121.069046,25,10:53:31,4,22.5,1,1,6,1
14.686464,121.068687,14.686474,121.068992,33,10:53:33,5,23.76,1,1,14,2
14.686466,121.068557,14.686469,121.06887,34,10:53:35,5,24.48,1,1,14,2
14.686467,121.068489,14.686469,121.068817,35,10:53:36,5,25.200000000000003,1,1,7,1
14.686469,121.06842,14.686464,121.068687,29,10:53:37,4,26.1,1,1,7,1
14.686474,121.068283,14.686466,121.068557,30,10:53:39,4,27,1,1,15,2
14.68648,121.068183,14.686467,121.068489,33,10:53:41,5,23.76,1,1,11,2
14.686479,121.068153,14.686469,121.06842,29,10:53:42,5,20.88,1,1,3,1
14.686477,121.068122,14.686474,121.068283,17,10:53:43,4,15.3,1,1,3,1
14.686474,121.068046,14.68648,121.068183,15,10:53:45,4,13.5,1,1,8,2
14.68647,121.067947,14.686479,121.068153,22,10:53:47,5,15.839999999999998,1,1,11,2
14.686469,121.067886,14.686477,121.068122,25,10:53:48,5,18,1,1,7,1
14.686464,121.067771,14.686474,121.068046,30,10:53:49,4,27,1,1,12,1
14.686464,121.067771,14.68647,121.067947,19,10:53:49,2,34.199999999999996,0,0,0,0
14.686464,121.067771,14.686469,121.067886,12,10:53:49,1,43.2,0,0,0,0
14.686464,121.067771,14.686464,121.067771,0,10:53:49,0,0,0,0,0,0
14.686464,121.067771,14.686464,121.067771,0,10:53:49,0,0,0,0,0,0
14.686464,121.067771,14.686464,121.067771,0,10:53:49,0,0,0,0,0,0
14.686462,121.067642,14.686464,121.067771,14,10:53:52,3,16.8,1,1,14,3
14.686464,121.067573,14.686464,121.067771,21,10:53:53,4,18.900000000000002,1,1,7,1
14.686464,121.067573,14.686464,121.067771,21,10:53:53,4,18.900000000000002,0,0,0,0
14.686464,121.067573,14.686462,121.067642,7,10:53:53,1,25.2,0,0,0,0
14.686464,121.067573,14.686464,121.067573,0,10:53:53,0,0,0,0,0,0
14.686464,121.067573,14.686464,121.067573,0,10:53:53,0,0,0,0,0,0
14.686464,121.067573,14.686464,121.067573,0,10:53:53,0,0,0,0,0,0
14.68647,121.067382,14.686464,121.067573,21,10:53:56,3,25.2,1,1,21,3
14.686467,121.067283,14.686464,121.067573,31,10:53:58,5,22.32,1,1,11,2
14.686469,121.06723,14.686464,121.067573,37,10:53:59,6,22.199999999999996,1,1,6,1
14.686466,121.067169,14.68647,121.067382,23,10:54:01,5,16.56,1,1,7,2
14.686462,121.067131,14.686467,121.067283,16,10:54:02,4,14.4,1,1,4,1
14.686461,121.067092,14.686469,121.06723,15,10:54:03,4,13.5,1,1,4,1
14.686462,121.066986,14.686466,121.067169,20,10:54:05,4,18,1,1,11,2
14.686464,121.066932,14.686462,121.067131,21,10:54:06,4,18.900000000000002,1,1,6,1
14.686462,121.066871,14.686461,121.067092,24,10:54:07,4,21.6,1,1,7,1
14.686462,121.066749,14.686462,121.066986,26,10:54:09,4,23.4,1,1,13,2
14.686461,121.066688,14.686464,121.066932,26,10:54:10,4,23.4,1,1,7,1
14.686461,121.066566,14.686462,121.066871,33,10:54:12,5,23.76,1,1,13,2
14.686462,121.066513,14.686462,121.066749,25,10:54:13,4,22.5,1,1,6,1
14.686459,121.066413,14.686461,121.066688,30,10:54:15,5,21.599999999999998,1,1,11,2
14.686457,121.066375,14.686461,121.066566,21,10:54:16,4,18.900000000000002,1,1,4,1
14.686457,121.066337,14.686462,121.066513,19,10:54:17,4,17.099999999999998,1,1,4,1
14.686455,121.066291,14.686459,121.066413,13,10:54:18,3,15.599999999999998,1,1,5,1
14.686453,121.066246,14.686457,121.066375,14,10:54:19,3,16.8,1,1,5,1
14.686452,121.066139,14.686457,121.066337,21,10:54:21,4,18.900000000000002,1,1,12,2
14.686444,121.066024,14.686455,121.066291,29,10:54:23,5,20.88,1,1,12,2
